52.4167;0.5667;9.3
52.1167;0.9667;8.8
51.7;-5.05;7.7
51.7167;-4.3667;8.3
51.5219;-2.5772;8.5
51.6833;-1.7833;8.4
51.8667;-1.6833;7.4
51.75;-1.5833;8.4
51.6167;-1.0833;8.5
51.55;-0.4167;9.0
51.8667;-0.3667;7.6
51.8833;0.2333;8.8
51.5667;0.7;9.2
51.0833;-4.15;8.5
51.4;-3.35;7.6
51.4053;-3.4408;8.4
51.38;-2.72;7.0
51.4667;-2.6;8.5
51.5;-1.9833;7.7
51.2;-1.8;7.9
51.1667;-1.75;7.6
51.15;-1.5667;7.9
51.2333;-0.95;8.1
51.3833;-0.7833;8.7
51.2833;-0.7667;8.4
51.4833;-0.45;9.3
51.15;-0.1833;8.5
51.5167;-0.1167;8.9
51.3;-0.0833;7.7
51.35;1.35;9.3
51.34;1.34;9.7
49.9167;-6.3;8.8
50.2167;-5.3167;7.6
50.0833;-5.25;7.9
50.4333;-5.0;9.1
50.35;-4.1167;7.8
50.7333;-3.4167;7.9
51.0;-2.6333;8.2
50.7833;-1.8333;8.4
50.9;-1.4;9.1
50.5833;-1.3;8.4
50.8333;-0.2833;8.8
50.9;0.3167;9.1
49.7167;-2.2;8.8
49.4333;-2.6;8.4
49.2167;-2.2;8.6
54.4;-7.65;5.1
55.0667;-7.0167;5.4
55.2;-6.65;5.7
54.65;-6.2167;4.8
54.6;-5.8833;5.6
51.9333;-10.25;6.5
51.85;-8.4833;4.4
52.2978;-6.4967;6.7
52.25;-6.3333;6.8
52.6667;-7.2667;5.7
52.7;-8.9167;5.8
53.3;-6.4333;4.6
53.4333;-6.25;5.4
53.5333;-7.3667;5.0
53.9;-8.8167;3.2
54.2333;-10.0;5.9
55.3667;-7.3333;4.9
65.0833;-22.7333;-3.1
63.9667;-22.6;-2.0
64.1333;-21.9;-3.2
63.4;-20.2833;-1.9
65.6833;-18.0833;-8.3
66.5333;-18.0167;-2.6
63.8833;-16.65;-3.5
66.45;-15.95;-5.8
64.3;-15.2167;-0.2
65.7;-14.8167;-5.2
65.2833;-14.4;-2.8
64.7;-14.1;-2.7
65.2667;-13.5833;-1.0
64.1333;-21.9;-3.2
65.9833;-21.35;-2.3
65.2667;-13.5833;-0.6
76.5333;-68.75;-23.4
76.6333;-73.0;-20.7
77.4833;-69.3833;-19.6
74.0333;-57.8167;-25.0
72.7833;-56.1333;-20.8
70.6833;-54.6167;-18.8
68.7;-52.75;-12.3
69.2333;-51.0667;-13.6
67.7833;-53.9667;-13.1
67.0167;-50.7;-16.9
66.9514;-53.7294;-15.0
65.0167;-52.55;-7.0
64.1667;-51.75;-8.9
62.5667;-50.4167;-5.6
60.7667;-48.4167;-5.8
61.1667;-45.4167;-9.4
60.7167;-46.05;-8.9
59.9833;-45.2;-4.3
83.65;-33.3667;-25.7
81.6;-16.65;-22.6
80.65;-13.7167;-20.4
76.7667;-18.6667;-14.3
74.3;-20.2167;-12.6
70.4833;-21.95;-14.9
70.75;-22.65;-19.0
67.7833;-32.3;-14.1
65.6;-37.6333;-10.7
65.5833;-37.15;-11.8
64.7833;-40.3;-5.4
61.9333;-42.0667;-6.7
60.05;-43.1667;-4.9
62.0667;-7.2833;5.1
62.0167;-6.7667;5.6
57.1;9.85;6.2
57.5;10.2167;5.2
57.7333;10.6333;5.0
56.7;8.2167;6.0
56.3;9.1167;6.0
56.55;9.1667;6.1
56.0;8.35;6.1
56.3;10.6167;5.6
56.7;11.55;5.0
55.5333;8.5667;5.8
55.7333;9.1667;5.6
55.4333;9.3333;6.0
55.2333;9.2667;5.8
54.9667;9.7833;6.9
54.85;9.9833;5.3
55.4833;10.3333;6.0
55.0167;10.5667;6.4
54.8275;11.3289;5.4
54.8789;12.1842;6.0
55.0833;11.7833;5.8
55.7667;12.3333;4.9
56.0167;11.2833;5.1
55.5833;12.1333;5.0
55.3956;12.1492;5.7
55.6167;12.65;4.6
55.0667;14.75;3.7
55.3;14.7833;4.4
52.4636;4.5175;8.4
52.1833;4.4167;8.9
52.4667;4.5833;8.4
53.0;4.7167;8.0
52.9167;4.7833;9.1
54.85;4.7333;6.8
52.3;4.7667;8.2
53.25;4.9167;8.2
52.6333;5.1667;7.0
52.6428;4.9789;7.4
53.3667;5.2167;8.3
53.3833;5.35;6.7
52.5053;4.6031;8.3
52.6481;5.4006;6.9
52.1;5.1833;8.0
52.8833;5.35;6.9
52.45;5.5167;8.0
53.2167;5.7667;7.7
52.7;5.8833;7.5
52.0667;5.8833;7.4
53.4167;6.2;6.5
52.4333;6.2667;7.0
52.7333;6.5167;7.0
53.1333;6.5833;7.1
52.0667;6.65;6.6
53.5667;6.4;6.3
53.2;7.15;5.8
52.2667;6.9;8.2
51.3833;3.3833;9.2
51.45;3.6;8.6
51.6833;3.6;8.9
51.5036;3.2419;9.1
51.4458;3.9975;8.7
51.65;3.7;9.0
51.5333;3.9;8.9
52.0;3.2833;9.2
51.5333;3.9;8.9
51.5956;4.0061;8.8
51.9833;4.1;8.7
51.5167;4.1333;8.5
51.45;4.3333;8.5
51.8833;4.3167;8.5
51.95;4.45;8.4
51.9667;4.9333;8.0
51.5667;4.9333;8.2
51.8667;5.15;7.9
51.45;5.4167;8.0
51.65;5.7;7.7
51.1967;5.7625;7.7
50.9167;5.7833;7.8
51.5;6.2;7.4
51.0833;2.65;9.9
51.2;2.8667;9.4
50.9;3.1167;9.3
51.35;3.2;9.4
50.9333;3.7333;8.7
51.1833;3.8167;8.4
50.5667;3.8333;8.1
50.9833;3.8167;8.8
50.8;4.35;7.9
50.4667;4.45;6.5
51.2;4.4667;8.1
50.9;4.5333;8.1
50.1;4.6;6.4
50.2333;4.65;6.1
50.75;4.7667;7.5
51.2167;5.0333;7.8
51.0;5.0667;7.7
50.2;5.25;6.6
50.0333;5.4;3.4
50.9167;5.45;8.0
50.65;5.45;7.2
51.1667;5.4667;8.1
49.6167;5.5833;4.8
50.4833;5.9167;4.3
50.5167;6.0667;2.9
50.4667;6.1833;3.6
49.6167;6.2167;4.2
47.5411;7.5836;7.2
47.0;6.95;7.5
47.1317;7.0544;1.3
47.0475;7.0592;7.1
46.5461;7.0178;2.4
46.8167;6.95;7.6
47.0833;6.8;3.8
47.0903;8.3028;6.7
46.74;8.1061;6.2
47.4333;6.95;5.4
46.8406;6.5764;3.1
47.6897;8.62;6.5
47.6017;9.2794;6.4
47.6511;9.0239;5.0
47.6972;8.4706;5.9
46.7714;7.1136;6.0
47.3631;7.9736;7.0
46.75;7.2667;3.9
46.9522;7.2831;5.5
46.9167;7.5;5.9
46.9908;7.4639;6.6
47.1667;7.4;7.0
47.3844;8.0794;7.3
47.1189;7.6056;6.5
46.9733;7.2781;6.9
46.7322;8.1692;5.9
46.9397;7.8064;5.6
47.0;7.9333;2.7
47.5722;7.8778;6.6
47.25;7.7833;6.6
47.4344;7.8794;6.1
47.5572;8.2333;7.0
47.5383;8.2294;6.8
47.1794;8.0047;6.3
47.0364;8.3008;6.8
46.9469;8.0122;4.8
46.8219;8.4106;3.9
46.8167;8.1667;6.1
46.9789;8.2522;2.2
47.3833;8.5667;6.6
47.4278;8.5178;6.9
47.5972;8.1883;6.7
47.4833;8.4;4.5
47.4833;8.5333;6.9
46.8667;8.6333;7.1
47.2206;8.6778;6.9
47.1883;8.4656;6.8
47.1331;8.7564;4.4
47.1336;8.6081;5.6
47.4975;9.2347;6.1
47.25;9.35;-1.2
47.4333;9.4;4.6
46.9239;9.1753;4.3
47.2247;8.9403;6.6
47.0347;9.0669;6.7
47.1286;9.2161;7.2
46.8422;9.18;-2.0
47.3667;8.95;3.5
47.4833;9.3833;6.4
47.2733;9.1086;5.4
46.25;6.1333;9.1
46.4333;6.1;1.6
46.4011;6.2278;7.7
46.55;6.6167;5.2
46.5122;6.6675;8.0
46.3333;6.9167;7.3
45.8689;7.1708;-2.3
46.2167;7.3333;7.8
46.1122;7.5086;2.6
46.3167;7.4833;4.4
46.3028;7.8431;8.3
46.55;7.9833;-9.4
46.6667;7.8667;6.5
46.4919;7.5611;3.1
46.5717;8.3333;1.5
46.5047;8.3036;2.2
46.0292;7.7531;2.4
46.65;8.6167;-0.6
46.4431;8.5133;0.8
46.5167;8.6833;4.7
46.4667;8.9333;7.9
46.2;8.8;3.6
46.1667;8.7833;10.3
46.1667;8.8833;8.9
46.0;8.9667;9.7
45.85;8.9333;9.9
46.0;8.9;11.8
46.6481;10.2672;-0.7
46.8333;9.8064;-2.7
46.7;8.85;5.6
46.4667;9.1833;1.1
46.8131;9.8436;2.5
46.8667;9.5333;8.7
46.61;9.4319;4.8
46.3531;9.6278;5.1
46.5;9.85;6.1
46.4167;9.8167;-7.0
46.5333;9.8833;-0.7
46.35;10.0667;4.4
46.5772;9.5297;-2.4
46.7933;10.2833;4.1
46.8172;10.2614;-1.0
47.1333;9.5167;7.6
50.7333;1.6;9.5
50.5167;1.6167;10.4
50.1333;1.8333;10.1
51.05;2.3333;10.5
50.5667;3.1;8.8
50.2167;3.15;8.3
49.7;-1.2667;9.4
49.7167;-1.9333;9.3
49.65;-1.5;9.4
49.65;-1.4667;8.5
49.1833;-0.45;10.1
49.5167;0.0667;9.8
49.35;-0.7667;9.8
49.3667;0.1667;9.7
49.3667;-1.8;9.4
49.3833;1.1833;9.6
49.0167;1.2167;9.9
49.9333;1.1;10.7
49.5331;0.0917;10.5
49.0833;2.0333;9.3
49.4667;2.1167;9.7
49.25;2.5167;9.1
49.9719;2.7039;8.8
49.8167;3.2;8.1
49.3;4.0333;7.4
49.2097;4.1553;7.3
49.7833;4.6333;6.2
49.0833;6.1333;5.0
48.9833;6.25;4.5
48.4667;-5.1333;9.3
48.0333;-4.7333;10.5
48.5167;-4.15;8.2
48.6833;-4.3333;10.0
48.2833;-4.4333;9.3
48.45;-4.4167;8.7
48.75;-4.0167;9.5
48.8258;-3.4731;9.6
48.7553;-3.4686;8.9
48.5333;-2.85;8.7
48.85;-3.0;9.9
48.5833;-2.0667;9.3
48.0667;-1.7333;10.0
48.8333;-1.6167;9.1
48.45;0.1167;9.6
48.05;1.3833;9.0
48.4667;1.5167;9.0
48.7667;2.0167;8.8
48.7667;1.1;8.9
48.7667;2.2;8.6
48.7333;2.4;8.9
48.9667;2.45;9.5
48.6167;2.6833;8.4
48.8167;2.3333;9.2
49.0167;2.5333;8.8
48.7772;4.1647;7.3
48.3333;4.0167;7.8
48.6333;4.9;7.1
48.2;6.4333;6.0
48.7833;5.4833;5.8
48.6833;6.2167;5.2
48.5833;5.9667;4.8
48.55;7.6333;4.6
47.9167;7.4;5.8
47.8;-4.3667;9.2
47.9667;-4.1667;9.1
47.65;-3.5;10.2
47.7667;-3.45;9.3
47.3;-3.2167;10.6
47.2333;-2.3;10.2
47.3167;-2.1667;10.5
47.1667;-1.6;10.2
47.5;-0.5667;10.3
47.9333;0.2;10.4
47.45;0.7167;9.7
47.3167;1.6833;8.5
47.9833;1.75;8.7
47.0667;2.3667;7.6
47.05;2.65;7.3
47.0;3.1;6.3
47.8;3.55;7.8
47.2667;5.0833;2.3
47.8333;5.3167;3.5
47.25;5.9833;4.3
47.7833;6.35;2.7
47.5917;6.8369;4.9
47.6;7.5167;6.9
46.7;-2.3333;11.0
46.7;-1.3833;10.2
46.25;-1.5667;11.1
46.0333;-1.4167;11.1
46.15;-1.15;10.8
46.3167;-0.4;9.8
46.5833;0.3167;9.4
46.85;1.7167;8.0
46.1756;1.9503;5.9
46.1667;3.4;6.4
46.4167;4.0167;4.4
46.3;4.8;6.2
47.0439;5.4272;3.7
45.6667;-0.3167;10.3
45.2;0.8167;7.4
45.8667;1.1833;5.6
45.15;1.4667;6.3
45.7833;3.1667;6.6
45.0833;3.7667;3.0
45.5333;4.3;5.8
43.9;4.9;10.7
45.9333;4.3833;3.5
45.7167;4.95;6.6
45.7333;5.0833;6.6
45.9833;5.3333;5.7
45.3667;5.3333;6.4
45.2172;5.8486;8.4
45.65;5.8833;7.0
45.6167;6.7667;6.7
45.9167;6.8667;3.6
44.6333;-1.25;11.4
44.5333;-1.1333;10.6
44.4333;-1.25;10.8
44.8333;-0.7;10.3
44.1833;0.6;8.2
44.8167;0.5167;8.2
44.75;1.4;6.8
44.0281;1.3767;7.2
44.9;2.4167;3.9
44.4;2.4833;4.5
44.5333;3.45;3.2
44.1167;3.0167;5.4
44.1167;3.5833;-0.3
43.9114;4.9025;9.5
44.5383;4.3672;8.8
44.5833;4.7333;9.1
44.1333;4.8333;10.9
44.0833;5.05;10.1
44.0667;6.0;10.6
44.0;4.75;9.8
44.5667;6.5;5.7
44.9167;6.65;5.2
43.4;-1.6833;10.8
43.4667;-1.5333;10.6
43.6833;-1.0667;10.2
43.9167;-0.5;9.9
43.3833;-0.4167;8.8
43.1833;0.0;7.5
43.6833;0.6;8.2
43.0;1.1;6.4
43.4514;1.2619;8.0
43.6333;1.3667;8.9
43.5333;1.3667;8.8
43.9167;2.1167;6.3
43.2167;2.3167;9.7
43.3219;3.3528;10.9
43.4;3.6833;12.0
43.5833;3.9667;11.4
43.8667;4.4;11.4
43.75;4.4167;10.2
43.5167;4.9333;10.8
43.6;5.1;10.4
43.45;5.2333;9.8
43.3333;5.05;10.7
43.1833;5.5833;11.1
43.0833;5.9333;13.4
42.9183;3.0617;11.7
43.1;6.15;14.1
43.0;6.2333;12.6
43.3833;6.3833;12.0
43.2;6.6833;12.8
43.0333;6.4667;13.9
43.4167;6.75;13.5
43.55;6.95;13.8
43.5667;7.1333;14.1
43.65;7.2;14.2
43.6833;7.3333;12.1
42.7333;2.8667;13.1
42.5167;3.1333;11.3
42.6333;8.9167;13.0
42.5333;8.8;14.2
41.9167;8.8;13.0
41.9167;9.4;12.3
41.6;9.3667;11.9
41.3667;9.1833;12.1
42.2603;9.5411;12.0
41.5;9.1;11.9
43.0;9.3667;13.8
42.55;9.4833;13.4
42.8;9.4833;12.7
51.26;-102.46;-14.9
32.7;-16.77;16.5
43.3667;-8.4167;11.0
43.3;-8.3833;10.1
43.1167;-7.45;7.3
43.55;-6.0333;9.6
43.5333;-5.6333;10.6
43.35;-5.8667;8.1
43.4333;-3.8167;10.8
43.4667;-3.8167;9.8
43.3;-2.9333;10.3
43.3;-2.05;9.3
43.35;-1.8;11.0
42.9;-8.4333;8.2
42.4333;-8.6167;10.3
42.2167;-8.6333;9.3
42.3333;-7.8667;10.3
42.5333;-6.5833;6.3
42.5833;-5.65;3.5
